spectrum_path,spectrum_filename,target_id,sample_id,material_id,group_id,possible_family_id,Zn_raw,Zn_mask,Mn_raw,Mn_mask,Cd_raw,Cd_mask,MgO_raw,Mg_mask,Cu_raw,Cu_mask,Pb_raw,Pb_mask,Mg_elemental_equivalent
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_rwv1.csv,plibs_z903_rwv1.csv,rwv1,RWV1,,rwv1,,157.0,1,1774.0,1,,0,4.13,1,,0,7.0,1,2.490562971417229
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_rwv2.csv,plibs_z903_rwv2.csv,rwv2,RWV2,,rwv2,,140.0,1,1595.0,1,,0,3.94,1,,0,7.0,1,2.3759850138944025
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_rwv4.csv,plibs_z903_rwv4.csv,rwv4,RWV4,,rwv4,,166.0,1,1766.0,1,,0,3.93,1,,0,8.0,1,2.369954595077412
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_rwv861.csv,plibs_z903_rwv861.csv,rwv861,RWV861,,rwv861,,130.0,1,1626.0,1,,0,4.04,1,,0,7.0,1,2.436289202064311
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_rwv862.csv,plibs_z903_rwv862.csv,rwv862,RWV862,,rwv862,,151.0,1,1998.0,1,,0,4.12,1,,0,7.0,1,2.484532552600238
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma001.csv,plibs_z903_s10ma001.csv,s10ma001,S10MA001,,s10ma001,,104.0,1,1549.0,1,,0,3.63,1,,0,3.8,1,2.189042030567685
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma002.csv,plibs_z903_s10ma002.csv,s10ma002,S10MA002,,s10ma002,,19.0,1,232.0,1,,0,0.07,1,,0,32.2,1,0.042212931718936
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma003.csv,plibs_z903_s10ma003.csv,s10ma003,S10MA003,,s10ma003,,9.0,1,1162.0,1,,0,0.02,1,,0,19.0,1,0.0120608376339817
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma004.csv,plibs_z903_s10ma004.csv,s10ma004,S10MA004,,s10ma004,,15.0,1,232.0,1,,0,0.13,1,,0,47.5,1,0.0783954446208813
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma005.csv,plibs_z903_s10ma005.csv,s10ma005,S10MA005,,s10ma005,,2.0,1,310.0,1,,0,0.01,1,,0,50.8,1,0.0060304188169908
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma006a.csv,plibs_z903_s10ma006a.csv,s10ma006a,S10MA006A,,s10ma006a,S10MA006,36.0,1,620.0,1,,0,0.12,1,,0,29.4,1,0.0723650258038904
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma006b.csv,plibs_z903_s10ma006b.csv,s10ma006b,S10MA006B,,s10ma006b,S10MA006,16.0,1,155.0,1,,0,0.07,1,,0,24.2,1,0.042212931718936
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma006d.csv,plibs_z903_s10ma006d.csv,s10ma006d,S10MA006D,,s10ma006d,S10MA006,64.0,1,852.0,1,,0,0.14,1,,0,8.8,1,0.0844258634378721
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma007.csv,plibs_z903_s10ma007.csv,s10ma007,S10MA007,,s10ma007,,27.0,1,232.0,1,,0,0.5,1,,0,20.2,1,0.3015209408495434
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma008.csv,plibs_z903_s10ma008.csv,s10ma008,S10MA008,,s10ma008,,168.0,1,1936.0,1,,0,3.05,1,,0,11.9,1,1.839277739182215
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma010a.csv,plibs_z903_s10ma010a.csv,s10ma010a,S10MA010A,,s10ma010a,S10MA010,22.0,1,929.0,1,,0,0.14,1,,0,34.1,1,0.0844258634378721
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma011.csv,plibs_z903_s10ma011.csv,s10ma011,S10MA011,,s10ma011,,47.0,1,310.0,1,,0,0.2,1,,0,29.9,1,0.1206083763398173
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma013.csv,plibs_z903_s10ma013.csv,s10ma013,S10MA013,,s10ma013,,0.0,1,387.0,1,,0,0.01,1,,0,42.0,1,0.0060304188169908
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma014.csv,plibs_z903_s10ma014.csv,s10ma014,S10MA014,,s10ma014,,3.0,1,77.0,1,,0,0.0,1,,0,43.9,1,0.0
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma016.csv,plibs_z903_s10ma016.csv,s10ma016,S10MA016,,s10ma016,,12.0,1,155.0,1,,0,0.08,1,,0,26.5,1,0.0482433505359269
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma018.csv,plibs_z903_s10ma018.csv,s10ma018,S10MA018,,s10ma018,,35.0,1,232.0,1,,0,0.32,1,,0,38.5,1,0.1929734021437078
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma022a.csv,plibs_z903_s10ma022a.csv,s10ma022a,S10MA022A,,s10ma022a,S10MA022,6.0,1,232.0,1,,0,0.05,1,,0,36.5,1,0.0301520940849543
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma022b.csv,plibs_z903_s10ma022b.csv,s10ma022b,S10MA022B,,s10ma022b,S10MA022,179.0,1,775.0,1,,0,2.33,1,,0,12.3,1,1.4050875843588726
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma023.csv,plibs_z903_s10ma023.csv,s10ma023,S10MA023,,s10ma023,,26.0,1,155.0,1,,0,0.25,1,,0,6.5,1,0.1507604704247717
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma024.csv,plibs_z903_s10ma024.csv,s10ma024,S10MA024,,s10ma024,,20.0,1,155.0,1,,0,0.34,1,,0,35.0,1,0.2050342397776895
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma026a.csv,plibs_z903_s10ma026a.csv,s10ma026a,S10MA026A,,s10ma026a,S10MA026,179.0,1,1859.0,1,,0,7.12,1,,0,18.9,1,4.293658197697499
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma026b.csv,plibs_z903_s10ma026b.csv,s10ma026b,S10MA026B,,s10ma026b,S10MA026,147.0,1,1549.0,1,,0,6.58,1,,0,9.4,1,3.968015581579992
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma027.csv,plibs_z903_s10ma027.csv,s10ma027,S10MA027,,s10ma027,,27.0,1,387.0,1,,0,1.05,1,,0,6.2,1,0.6331939757840412
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma031.csv,plibs_z903_s10ma031.csv,s10ma031,S10MA031,,s10ma031,,26.0,1,465.0,1,,0,0.18,1,,0,32.2,1,0.1085475387058356
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma032b.csv,plibs_z903_s10ma032b.csv,s10ma032b,S10MA032B,,s10ma032b,S10MA032,27.0,1,155.0,1,,0,0.18,1,,0,15.9,1,0.1085475387058356
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma034a.csv,plibs_z903_s10ma034a.csv,s10ma034a,S10MA034A,,s10ma034a,S10MA034,38.0,1,465.0,1,,0,0.16,1,,0,33.5,1,0.0964867010718539
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s10ma034b.csv,plibs_z903_s10ma034b.csv,s10ma034b,S10MA034B,,s10ma034b,S10MA034,95.0,1,1162.0,1,,0,2.78,1,,0,13.0,1,1.6764564311234615
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s112566.csv,plibs_z903_s112566.csv,s112566,S112566,,s112566,,2387.0,1,9320.0,1,,0,0.21,1,5.0,1,4.0,1,0.1266387951568082
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s3b.csv,plibs_z903_s3b.csv,s3b,S3B,,s3b,S3,80.0,1,310.0,1,,0,1.79,1,18.0,1,13.0,1,1.0794449682413656
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s4.csv,plibs_z903_s4.csv,s4,S4,,s4,,77.0,1,279.0,1,,0,1.81,1,27.0,1,3.5,1,1.0915058058753473
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_s80017.csv,plibs_z903_s80017.csv,s80017,S80017,,s80017,,,0,155.0,1,,0,0.0,1,,0,,0,0.0
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sarm5.csv,plibs_z903_sarm5.csv,sarm5,SARM5,,sarm5,,100.0,1,1704.0,1,,0,25.33,1,18.0,1,,0,15.27505086343787
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sc2.csv,plibs_z903_sc2.csv,sc2,SC2,,sc2,,,0,1936.0,1,,0,2.63,1,59.0,1,9.5,1,1.5860001488685984
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sc3.csv,plibs_z903_sc3.csv,sc3,SC3,,sc3,,,0,3021.0,1,,0,2.67,1,68.0,1,29.0,1,1.610121824136562
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sc5.csv,plibs_z903_sc5.csv,sc5,SC5,,sc5,,,0,1936.0,1,,0,2.68,1,23.0,1,6.0,1,1.616152242953553
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sc6.csv,plibs_z903_sc6.csv,sc6,SC6,,sc6,,,0,1549.0,1,,0,2.67,1,36.0,1,7.2,1,1.610121824136562
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sc8.csv,plibs_z903_sc8.csv,sc8,SC8,,sc8,,,0,1704.0,1,,0,2.63,1,110.0,1,6.2,1,1.5860001488685984
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sco1ma.csv,plibs_z903_sco1ma.csv,sco1ma,SCO1MA,,sco1ma,SCO1,100.0,1,410.0,1,,0,2.72,1,29.0,1,31.0,1,1.6402739182215165
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sco1mc.csv,plibs_z903_sco1mc.csv,sco1mc,SCO1MC,,sco1mc,SCO1,100.0,1,410.0,1,,0,2.72,1,29.0,1,31.0,1,1.6402739182215165
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sdc1mb.csv,plibs_z903_sdc1mb.csv,sdc1mb,SDC1MB,,sdc1mb,SDC1,103.0,1,880.0,1,,0,1.69,1,30.0,1,25.0,1,1.019140780071457
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sdc1mc.csv,plibs_z903_sdc1mc.csv,sdc1mc,SDC1MC,,sdc1mc,SDC1,103.0,1,880.0,1,,0,1.69,1,30.0,1,25.0,1,1.019140780071457
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sf3p51.csv,plibs_z903_sf3p51.csv,sf3p51,SF3P51,,sf3p51,,,0,155.0,1,,0,0.49,1,,0,,0,0.2954905220325525
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sf3p56.csv,plibs_z903_sf3p56.csv,sf3p56,SF3P56,,sf3p56,,,0,310.0,1,,0,0.58,1,,0,,0,0.3497642913854704
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk138.csv,plibs_z903_sk138.csv,sk138,SK138,,sk138,,30.0,1,1084.0,1,,0,12.04,1,,0,0.0,1,7.260624255657006
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk146.csv,plibs_z903_sk146.csv,sk146,SK146,,sk146,,26.0,1,1007.0,1,,0,9.21,1,,0,0.0,1,5.554015730448591
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk172.csv,plibs_z903_sk172.csv,sk172,SK172,,sk172,,46.0,1,1239.0,1,,0,8.92,1,,0,0.0,1,5.379133584755855
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk173.csv,plibs_z903_sk173.csv,sk173,SK173,,sk173,,27.0,1,410.0,1,,0,10.21,1,,0,0.0,1,6.157057612147677
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk174.csv,plibs_z903_sk174.csv,sk174,SK174,,sk174,,28.0,1,410.0,1,,0,9.2,1,,0,1.0,1,5.547985311631599
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk176.csv,plibs_z903_sk176.csv,sk176,SK176,,sk176,,39.0,1,1084.0,1,,0,9.91,1,,0,1.0,1,5.976145047637951
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk178.csv,plibs_z903_sk178.csv,sk178,SK178,,sk178,,26.0,1,1007.0,1,,0,12.15,1,,0,1.0,1,7.326958862643906
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk202.csv,plibs_z903_sk202.csv,sk202,SK202,,sk202,,24.0,1,852.0,1,,0,8.65,1,,0,0.0,1,5.216312276697102
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk203.csv,plibs_z903_sk203.csv,sk203,SK203,,sk203,,24.0,1,852.0,1,,0,9.09,1,,0,1.0,1,5.4816507046447
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk206.csv,plibs_z903_sk206.csv,sk206,SK206,,sk206,,36.0,1,1007.0,1,,0,6.88,1,,0,1.0,1,4.148928146089718
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk207.csv,plibs_z903_sk207.csv,sk207,SK207,,sk207,,32.0,1,1007.0,1,,0,10.99,1,,0,0.0,1,6.627430279872965
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk208.csv,plibs_z903_sk208.csv,sk208,SK208,,sk208,,34.0,1,852.0,1,,0,5.56,1,,0,1.0,1,3.352912862246923
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk209.csv,plibs_z903_sk209.csv,sk209,SK209,,sk209,,27.0,1,1007.0,1,,0,10.79,1,,0,0.0,1,6.506821903533147
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk210.csv,plibs_z903_sk210.csv,sk210,SK210,,sk210,,26.0,1,410.0,1,,0,10.49,1,,0,0.0,1,6.325909339023422
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk213.csv,plibs_z903_sk213.csv,sk213,SK213,,sk213,,19.0,1,542.0,1,,0,5.11,1,,0,0.0,1,3.081544015482334
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk214.csv,plibs_z903_sk214.csv,sk214,SK214,,sk214,,42.0,1,1084.0,1,,0,8.93,1,,0,1.0,1,5.385164003572846
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk215.csv,plibs_z903_sk215.csv,sk215,SK215,,sk215,,40.0,1,1007.0,1,,0,6.68,1,,0,1.0,1,4.0283197697499
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk218.csv,plibs_z903_sk218.csv,sk218,SK218,,sk218,,26.0,1,929.0,1,,0,9.2,1,,0,1.0,1,5.547985311631599
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk219.csv,plibs_z903_sk219.csv,sk219,SK219,,sk219,,26.0,1,1007.0,1,,0,11.49,1,,0,1.0,1,6.928951220722508
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk220.csv,plibs_z903_sk220.csv,sk220,SK220,,sk220,,36.0,1,1084.0,1,,0,9.16,1,,0,0.0,1,5.523863636363636
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sk222.csv,plibs_z903_sk222.csv,sk222,SK222,,sk222,,72.0,1,1626.0,1,,0,7.42,1,,0,1.0,1,4.474570762207224
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sm9228.csv,plibs_z903_sm9228.csv,sm9228,SM9228,,sm9228,,61.0,1,155.0,1,,0,0.1,1,,0,37.0,1,0.0603041881699086
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sm924.csv,plibs_z903_sm924.csv,sm924,SM924,,sm924,,91.0,1,310.0,1,,0,0.22,1,,0,27.0,1,0.1326692139737991
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_snp968.csv,plibs_z903_snp968.csv,snp968,SNP968,,snp968,,66.0,1,620.0,1,,0,0.54,1,,0,16.0,1,0.3256426161175069
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_snp9863.csv,plibs_z903_snp9863.csv,snp9863,SNP9863,,snp9863,,55.0,1,232.0,1,,0,0.31,1,,0,31.0,1,0.1869429833267169
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_snp9989.csv,plibs_z903_snp9989.csv,snp9989,SNP9989,,snp9989,,310.0,1,1626.0,1,,0,2.77,1,,0,15.0,1,1.6704260123064707
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_snp9993.csv,plibs_z903_snp9993.csv,snp9993,SNP9993,,snp9993,,194.0,1,929.0,1,,0,1.73,1,,0,24.0,1,1.0432624553394203
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sphalerite.csv,plibs_z903_sphalerite.csv,sphalerite,SPHALERITE,,sphalerite,,,0,13864.0,1,,0,2.65,1,,0,,0,1.5980609865025803
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_st44a.csv,plibs_z903_st44a.csv,st44a,ST44A,,st44a,,,0,47477.0,1,,0,2.43,1,,0,28.0,1,1.4653917725287813
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_st891.csv,plibs_z903_st891.csv,st891,ST891,,st891,,81.0,1,1239.0,1,,0,0.13,1,,0,18.0,1,0.0783954446208813
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_st892.csv,plibs_z903_st892.csv,st892,ST892,,st892,,20.0,1,310.0,1,,0,0.15,1,,0,15.0,1,0.090456282254863
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_stbk0301.csv,plibs_z903_stbk0301.csv,stbk0301,STBK0301,,stbk0301,,138.0,1,1859.0,1,,0,4.39,1,,0,7.0,1,2.6473538606589915
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_stbk0304.csv,plibs_z903_stbk0304.csv,stbk0304,STBK0304,,stbk0304,,150.0,1,1849.0,1,,0,4.39,1,,0,7.0,1,2.6473538606589915
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_stbk0305.csv,plibs_z903_stbk0305.csv,stbk0305,STBK0305,,stbk0305,,155.0,1,410.0,1,,0,4.3,1,,0,6.0,1,2.5930800913060734
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_suny117a.csv,plibs_z903_suny117a.csv,suny117a,SUNY117A,,suny117a,,111.0,1,248.0,1,,0,1.36,1,30.0,1,6.3,1,0.8201369591107582
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_suny130.csv,plibs_z903_suny130.csv,suny130,SUNY130,,suny130,,78.0,1,1084.0,1,,0,3.81,1,21.0,1,6.2,1,2.297589569273521
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_suny132.csv,plibs_z903_suny132.csv,suny132,SUNY132,,suny132,,101.0,1,775.0,1,,0,4.09,1,156.0,1,3.7,1,2.466441296149265
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_suny152769.csv,plibs_z903_suny152769.csv,suny152769,SUNY152769,,suny152769,,,0,232.0,1,,0,5.23,1,84.0,1,14.8,1,3.1539090412862247
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_suny201424.csv,plibs_z903_suny201424.csv,suny201424,SUNY201424,,suny201424,,,0,155.0,1,,0,1.18,1,11.0,1,12.2,1,0.7115894204049225
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_suny201426.csv,plibs_z903_suny201426.csv,suny201426,SUNY201426,,suny201426,,,0,511.0,1,,0,1.0,1,21.0,1,10.3,1,0.6030418816990869
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_suny201429.csv,plibs_z903_suny201429.csv,suny201429,SUNY201429,,suny201429,,,0,898.0,1,,0,3.31,1,71.0,1,17.8,1,1.9960686284239777
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_suny221123.csv,plibs_z903_suny221123.csv,suny221123,SUNY221123,,suny221123,,,0,1224.0,1,,0,7.48,1,13.0,1,6.8,1,4.51075327510917
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_suny221136.csv,plibs_z903_suny221136.csv,suny221136,SUNY221136,,suny221136,,,0,1200.0,1,,0,6.27,1,13.0,1,4.4,1,3.7810725982532745
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_suny57a.csv,plibs_z903_suny57a.csv,suny57a,SUNY57A,,suny57a,,86.0,1,751.0,1,,0,3.08,1,171.0,1,10.5,1,1.857368995633188
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_suny67.csv,plibs_z903_suny67.csv,suny67,SUNY67,,suny67,,115.0,1,565.0,1,,0,2.96,1,69.0,1,6.3,1,1.7850039698292972
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_suny8005.csv,plibs_z903_suny8005.csv,suny8005,SUNY8005,,suny8005,,,0,426.0,1,,0,4.37,1,73.0,1,8.3,1,2.63529302302501
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_suny81.csv,plibs_z903_suny81.csv,suny81,SUNY81,,suny81,,98.0,1,1549.0,1,,0,2.29,1,45.0,1,8.6,1,1.380965909090909
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sw10.csv,plibs_z903_sw10.csv,sw10,SW10,,sw10,,112.0,1,410.0,1,,0,6.6,1,,0,8.0,1,3.980076419213973
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sw23.csv,plibs_z903_sw23.csv,sw23,SW23,,sw23,,116.0,1,410.0,1,,0,18.06,1,,0,11.0,1,10.890936383485508
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_sw36.csv,plibs_z903_sw36.csv,sw36,SW36,,sw36,,121.0,1,410.0,1,,0,7.01,1,,0,5.0,1,4.227323590710599
